SDR1,SDR2,subset_tm
Zhen_SDR_82,Zhen_SDR_4,0.71739
Zhen_SDR_1,Zhen_SDR_8,0.53304
Zhen_SDR_82,Zhen_SDR_72,0.68238
Zhen_SDR_82,Zhen_SDR_33,0.67815
Zhen_SDR_82,Zhen_SDR_23,0.49154
Zhen_SDR_1,Zhen_SDR_80,0.57785
Zhen_SDR_82,Zhen_SDR_2,0.81118
Zhen_SDR_82,Zhen_SDR_83,0.7297
Zhen_SDR_82,Zhen_SDR_46,0.80849
Zhen_SDR_82,Zhen_SDR_88,0.81789
Zhen_SDR_82,Zhen_SDR_81,0.67618
Zhen_SDR_82,Zhen_SDR_6,0.62658
Zhen_SDR_1,Zhen_SDR_26,0.61239
Zhen_SDR_82,Zhen_SDR_63,0.75111
Zhen_SDR_82,Zhen_SDR_90,0.67989
Zhen_SDR_82,Zhen_SDR_34,0.72957
Zhen_SDR_82,Zhen_SDR_60,0.76679
Zhen_SDR_82,Zhen_SDR_52,0.65452
Zhen_SDR_82,Zhen_SDR_65,0.80609
Zhen_SDR_82,Zhen_SDR_32,0.79974
Zhen_SDR_82,Zhen_SDR_56,0.7891
Zhen_SDR_82,Zhen_SDR_30,0.67684
Zhen_SDR_82,Zhen_SDR_62,0.68409
Zhen_SDR_82,Zhen_SDR_35,0.8096
Zhen_SDR_82,Zhen_SDR_17,0.77895
Zhen_SDR_82,Zhen_SDR_8,0.6731
Zhen_SDR_1,Zhen_SDR_84,0.55746
Zhen_SDR_82,Zhen_SDR_26,0.82883
Zhen_SDR_82,Zhen_SDR_59,0.80001
Zhen_SDR_82,Zhen_SDR_51,0.70987
Zhen_SDR_82,Zhen_SDR_61,0.70023
Zhen_SDR_82,Zhen_SDR_25,0.74399
Zhen_SDR_82,Zhen_SDR_45,0.80726
Zhen_SDR_82,Zhen_SDR_71,0.60211
Zhen_SDR_82,Zhen_SDR_64,0.77603
Zhen_SDR_82,Zhen_SDR_74,0.82435
Zhen_SDR_82,Zhen_SDR_10,0.59922
Zhen_SDR_82,Zhen_SDR_85,0.65079
Zhen_SDR_82,Zhen_SDR_29,0.65633
Zhen_SDR_69,Zhen_SDR_19,0.6913
Zhen_SDR_69,Zhen_SDR_4,0.75385
Zhen_SDR_69,Zhen_SDR_78,0.74646
Zhen_SDR_69,Zhen_SDR_68,0.59402
Zhen_SDR_69,Zhen_SDR_72,0.71559
Zhen_SDR_69,Zhen_SDR_23,0.53732
Zhen_SDR_82,Zhen_SDR_49,0.60415
Zhen_SDR_69,Zhen_SDR_86,0.70101
Zhen_SDR_69,Zhen_SDR_33,0.7308
Zhen_SDR_82,Zhen_SDR_84,0.77374
Zhen_SDR_82,Zhen_SDR_80,0.79534
Zhen_SDR_69,Zhen_SDR_2,0.74846
Zhen_SDR_69,Zhen_SDR_46,0.77179
Zhen_SDR_69,Zhen_SDR_81,0.77728
Zhen_SDR_69,Zhen_SDR_63,0.69955
Zhen_SDR_69,Zhen_SDR_88,0.74495
Zhen_SDR_69,Zhen_SDR_83,0.69307
Zhen_SDR_69,Zhen_SDR_61,0.71879
Zhen_SDR_69,Zhen_SDR_18,0.69521
Zhen_SDR_69,Zhen_SDR_6,0.67778
Zhen_SDR_69,Zhen_SDR_25,0.716
Zhen_SDR_69,Zhen_SDR_60,0.67647
Zhen_SDR_69,Zhen_SDR_52,0.73067
Zhen_SDR_69,Zhen_SDR_17,0.76162
Zhen_SDR_69,Zhen_SDR_56,0.72361
Zhen_SDR_69,Zhen_SDR_35,0.7252
Zhen_SDR_69,Zhen_SDR_90,0.66467
Zhen_SDR_69,Zhen_SDR_32,0.73058
Zhen_SDR_69,Zhen_SDR_62,0.76035
Zhen_SDR_69,Zhen_SDR_30,0.78901
Zhen_SDR_69,Zhen_SDR_34,0.70359
Zhen_SDR_69,Zhen_SDR_26,0.83172
Zhen_SDR_69,Zhen_SDR_45,0.7723
Zhen_SDR_69,Zhen_SDR_10,0.65423
Zhen_SDR_69,Zhen_SDR_71,0.66777
Zhen_SDR_69,Zhen_SDR_29,0.74694
Zhen_SDR_69,Zhen_SDR_64,0.70962
Zhen_SDR_69,Zhen_SDR_74,0.70256
Zhen_SDR_69,Zhen_SDR_8,0.7516
Zhen_SDR_69,Zhen_SDR_80,0.71245
Zhen_SDR_69,Zhen_SDR_59,0.70683
Zhen_SDR_69,Zhen_SDR_85,0.6958
Zhen_SDR_69,Zhen_SDR_49,0.56872
Zhen_SDR_69,Zhen_SDR_84,0.74603
Zhen_SDR_69,Zhen_SDR_51,0.7617
Zhen_SDR_2,Zhen_SDR_19,0.44186
Zhen_SDR_2,Zhen_SDR_33,0.48242
Zhen_SDR_2,Zhen_SDR_72,0.47544
Zhen_SDR_2,Zhen_SDR_86,0.4143
Zhen_SDR_2,Zhen_SDR_18,0.58448
Zhen_SDR_2,Zhen_SDR_68,0.46006
Zhen_SDR_2,Zhen_SDR_4,0.55654
Zhen_SDR_2,Zhen_SDR_78,0.57053
Zhen_SDR_2,Zhen_SDR_81,0.50667
Zhen_SDR_69,Zhen_SDR_65,0.7089
Zhen_SDR_2,Zhen_SDR_46,0.58831
Zhen_SDR_2,Zhen_SDR_61,0.49579
Zhen_SDR_2,Zhen_SDR_88,0.57595
Zhen_SDR_2,Zhen_SDR_63,0.53761
Zhen_SDR_2,Zhen_SDR_83,0.5354
Zhen_SDR_2,Zhen_SDR_23,0.35553
Zhen_SDR_2,Zhen_SDR_60,0.56652
Zhen_SDR_2,Zhen_SDR_6,0.48496
Zhen_SDR_2,Zhen_SDR_90,0.48404
Zhen_SDR_2,Zhen_SDR_17,0.57412
Zhen_SDR_2,Zhen_SDR_32,0.5946
Zhen_SDR_2,Zhen_SDR_25,0.53665
Zhen_SDR_2,Zhen_SDR_56,0.61219
Zhen_SDR_2,Zhen_SDR_52,0.45871
Zhen_SDR_2,Zhen_SDR_34,0.53313
Zhen_SDR_2,Zhen_SDR_8,0.49942
Zhen_SDR_2,Zhen_SDR_35,0.66457
Zhen_SDR_2,Zhen_SDR_30,0.45997
Zhen_SDR_2,Zhen_SDR_59,0.53258
Zhen_SDR_2,Zhen_SDR_65,0.57701
Zhen_SDR_2,Zhen_SDR_62,0.52324
Zhen_SDR_2,Zhen_SDR_29,0.47463
Zhen_SDR_2,Zhen_SDR_71,0.45027
Zhen_SDR_2,Zhen_SDR_45,0.5934
Zhen_SDR_18,Zhen_SDR_19,0.57108
Zhen_SDR_18,Zhen_SDR_78,0.71732
Zhen_SDR_2,Zhen_SDR_26,0.59779
Zhen_SDR_18,Zhen_SDR_68,0.56944
Zhen_SDR_2,Zhen_SDR_49,0.45689
Zhen_SDR_2,Zhen_SDR_10,0.42517
Zhen_SDR_18,Zhen_SDR_86,0.54214
Zhen_SDR_18,Zhen_SDR_4,0.68256
Zhen_SDR_2,Zhen_SDR_85,0.44125
Zhen_SDR_18,Zhen_SDR_23,0.43792
Zhen_SDR_2,Zhen_SDR_74,0.52701
Zhen_SDR_18,Zhen_SDR_72,0.59274
Zhen_SDR_18,Zhen_SDR_33,0.60219
Zhen_SDR_2,Zhen_SDR_51,0.50154
Zhen_SDR_18,Zhen_SDR_46,0.72604
Zhen_SDR_2,Zhen_SDR_64,0.53974
Zhen_SDR_18,Zhen_SDR_88,0.72624
Zhen_SDR_2,Zhen_SDR_80,0.5567
Zhen_SDR_18,Zhen_SDR_83,0.67214
Zhen_SDR_18,Zhen_SDR_81,0.6244
Zhen_SDR_2,Zhen_SDR_84,0.52646
Zhen_SDR_18,Zhen_SDR_6,0.60117
Zhen_SDR_18,Zhen_SDR_61,0.62237
Zhen_SDR_18,Zhen_SDR_63,0.67083
Zhen_SDR_18,Zhen_SDR_90,0.63839
Zhen_SDR_18,Zhen_SDR_60,0.79783
Zhen_SDR_18,Zhen_SDR_32,0.72096
Zhen_SDR_18,Zhen_SDR_65,0.72079
Zhen_SDR_18,Zhen_SDR_52,0.59817
Zhen_SDR_18,Zhen_SDR_56,0.78125
Zhen_SDR_18,Zhen_SDR_17,0.73373
Zhen_SDR_18,Zhen_SDR_62,0.62381
Zhen_SDR_18,Zhen_SDR_30,0.60157
Zhen_SDR_18,Zhen_SDR_35,0.77859
Zhen_SDR_18,Zhen_SDR_59,0.71956
Zhen_SDR_18,Zhen_SDR_8,0.61624
Zhen_SDR_18,Zhen_SDR_26,0.72223
Zhen_SDR_18,Zhen_SDR_34,0.66136
Zhen_SDR_18,Zhen_SDR_29,0.6031
Zhen_SDR_18,Zhen_SDR_45,0.73477
Zhen_SDR_18,Zhen_SDR_71,0.55174
Zhen_SDR_18,Zhen_SDR_10,0.55096
Zhen_SDR_18,Zhen_SDR_74,0.69442
Zhen_SDR_18,Zhen_SDR_49,0.54507
Zhen_SDR_18,Zhen_SDR_85,0.57673
Zhen_SDR_78,Zhen_SDR_19,0.64634
Zhen_SDR_78,Zhen_SDR_86,0.63305
Zhen_SDR_78,Zhen_SDR_23,0.50044
Zhen_SDR_78,Zhen_SDR_4,0.72665
Zhen_SDR_18,Zhen_SDR_80,0.69832
Zhen_SDR_78,Zhen_SDR_68,0.61702
Zhen_SDR_18,Zhen_SDR_51,0.62452
Zhen_SDR_78,Zhen_SDR_33,0.69712
Zhen_SDR_78,Zhen_SDR_81,0.71535
Zhen_SDR_78,Zhen_SDR_46,0.80493
Zhen_SDR_18,Zhen_SDR_64,0.68385
Zhen_SDR_78,Zhen_SDR_88,0.81918
Zhen_SDR_78,Zhen_SDR_83,0.74603
Zhen_SDR_78,Zhen_SDR_63,0.74231
Zhen_SDR_78,Zhen_SDR_61,0.72083
Zhen_SDR_78,Zhen_SDR_72,0.62703
Zhen_SDR_78,Zhen_SDR_6,0.62099
Zhen_SDR_18,Zhen_SDR_25,0.68487
Zhen_SDR_78,Zhen_SDR_34,0.7374
Zhen_SDR_78,Zhen_SDR_65,0.74868
Zhen_SDR_78,Zhen_SDR_32,0.81656
Zhen_SDR_18,Zhen_SDR_84,0.67297
Zhen_SDR_78,Zhen_SDR_52,0.67107
Zhen_SDR_78,Zhen_SDR_90,0.66826
Zhen_SDR_78,Zhen_SDR_25,0.73879
Zhen_SDR_78,Zhen_SDR_30,0.68976
Zhen_SDR_78,Zhen_SDR_56,0.78031
Zhen_SDR_78,Zhen_SDR_17,0.80532
Zhen_SDR_78,Zhen_SDR_62,0.69495
Zhen_SDR_78,Zhen_SDR_35,0.80665
Zhen_SDR_78,Zhen_SDR_8,0.72229
Zhen_SDR_78,Zhen_SDR_26,0.85656
Zhen_SDR_78,Zhen_SDR_29,0.68344
Zhen_SDR_78,Zhen_SDR_71,0.64757
Zhen_SDR_78,Zhen_SDR_59,0.76781
Zhen_SDR_78,Zhen_SDR_51,0.72362
Zhen_SDR_78,Zhen_SDR_45,0.8255
Zhen_SDR_78,Zhen_SDR_64,0.79936
Zhen_SDR_78,Zhen_SDR_60,0.74932
Zhen_SDR_78,Zhen_SDR_10,0.63434
Zhen_SDR_78,Zhen_SDR_74,0.73565
Zhen_SDR_78,Zhen_SDR_85,0.61077
Zhen_SDR_4,Zhen_SDR_19,0.58587
Zhen_SDR_78,Zhen_SDR_80,0.73209
Zhen_SDR_78,Zhen_SDR_49,0.60617
Zhen_SDR_4,Zhen_SDR_23,0.46865
Zhen_SDR_4,Zhen_SDR_86,0.55762
Zhen_SDR_4,Zhen_SDR_33,0.60221
Zhen_SDR_4,Zhen_SDR_68,0.56353
Zhen_SDR_78,Zhen_SDR_84,0.71107
Zhen_SDR_4,Zhen_SDR_72,0.61704
Zhen_SDR_4,Zhen_SDR_46,0.68062
Zhen_SDR_4,Zhen_SDR_61,0.66084
Zhen_SDR_4,Zhen_SDR_81,0.66688
Zhen_SDR_4,Zhen_SDR_63,0.63082
Zhen_SDR_4,Zhen_SDR_83,0.64433
Zhen_SDR_4,Zhen_SDR_6,0.6918
Zhen_SDR_4,Zhen_SDR_90,0.60746
Zhen_SDR_4,Zhen_SDR_60,0.66072
Zhen_SDR_4,Zhen_SDR_17,0.68899
Zhen_SDR_4,Zhen_SDR_52,0.6108
Zhen_SDR_4,Zhen_SDR_32,0.67043
Zhen_SDR_4,Zhen_SDR_25,0.65686
Zhen_SDR_4,Zhen_SDR_65,0.65232
Zhen_SDR_4,Zhen_SDR_35,0.72759
Zhen_SDR_4,Zhen_SDR_88,0.67264
Zhen_SDR_4,Zhen_SDR_30,0.59745
Zhen_SDR_4,Zhen_SDR_51,0.64989
Zhen_SDR_4,Zhen_SDR_45,0.70596
Zhen_SDR_4,Zhen_SDR_26,0.68397
Zhen_SDR_4,Zhen_SDR_59,0.63274
Zhen_SDR_4,Zhen_SDR_62,0.64235
Zhen_SDR_4,Zhen_SDR_71,0.58105
Zhen_SDR_4,Zhen_SDR_10,0.55222
Zhen_SDR_4,Zhen_SDR_29,0.6075
Zhen_SDR_4,Zhen_SDR_64,0.64614
Zhen_SDR_4,Zhen_SDR_8,0.63319
Zhen_SDR_4,Zhen_SDR_74,0.62333
Zhen_SDR_4,Zhen_SDR_56,0.70516
Zhen_SDR_4,Zhen_SDR_85,0.57834
Zhen_SDR_4,Zhen_SDR_34,0.62296
Zhen_SDR_68,Zhen_SDR_23,0.5228
Zhen_SDR_68,Zhen_SDR_86,0.58926
Zhen_SDR_68,Zhen_SDR_72,0.5399
Zhen_SDR_4,Zhen_SDR_80,0.64717
Zhen_SDR_68,Zhen_SDR_46,0.58549
Zhen_SDR_68,Zhen_SDR_33,0.62828
Zhen_SDR_4,Zhen_SDR_49,0.53092
Zhen_SDR_68,Zhen_SDR_63,0.53396
Zhen_SDR_68,Zhen_SDR_81,0.60158
Zhen_SDR_68,Zhen_SDR_88,0.62705
Zhen_SDR_68,Zhen_SDR_61,0.59572
Zhen_SDR_68,Zhen_SDR_19,0.58244
Zhen_SDR_68,Zhen_SDR_6,0.63034
Zhen_SDR_68,Zhen_SDR_60,0.61216
Zhen_SDR_68,Zhen_SDR_34,0.55479
Zhen_SDR_68,Zhen_SDR_90,0.59632
Zhen_SDR_68,Zhen_SDR_83,0.56015
Zhen_SDR_68,Zhen_SDR_32,0.64192
Zhen_SDR_68,Zhen_SDR_17,0.59228
Zhen_SDR_68,Zhen_SDR_56,0.63912
Zhen_SDR_68,Zhen_SDR_65,0.57193
Zhen_SDR_68,Zhen_SDR_52,0.61913
Zhen_SDR_4,Zhen_SDR_84,0.67072
Zhen_SDR_68,Zhen_SDR_62,0.64699
Zhen_SDR_68,Zhen_SDR_8,0.60958
Zhen_SDR_68,Zhen_SDR_26,0.63101
Zhen_SDR_68,Zhen_SDR_30,0.60916
Zhen_SDR_68,Zhen_SDR_10,0.56868
Zhen_SDR_68,Zhen_SDR_45,0.62746
Zhen_SDR_68,Zhen_SDR_51,0.61941
Zhen_SDR_68,Zhen_SDR_71,0.61779
Zhen_SDR_68,Zhen_SDR_64,0.55122
Zhen_SDR_68,Zhen_SDR_29,0.59314
Zhen_SDR_19,Zhen_SDR_86,0.72743
Zhen_SDR_68,Zhen_SDR_74,0.55486
Zhen_SDR_68,Zhen_SDR_49,0.40697
Zhen_SDR_19,Zhen_SDR_33,0.81704
Zhen_SDR_68,Zhen_SDR_59,0.63355
Zhen_SDR_19,Zhen_SDR_72,0.67535
Zhen_SDR_68,Zhen_SDR_25,0.59521
Zhen_SDR_19,Zhen_SDR_23,0.60574
Zhen_SDR_68,Zhen_SDR_85,0.55162
Zhen_SDR_68,Zhen_SDR_80,0.53351
Zhen_SDR_68,Zhen_SDR_35,0.67765
Zhen_SDR_19,Zhen_SDR_46,0.71667
Zhen_SDR_19,Zhen_SDR_83,0.69651
Zhen_SDR_19,Zhen_SDR_63,0.63514
Zhen_SDR_19,Zhen_SDR_88,0.79923
Zhen_SDR_68,Zhen_SDR_84,0.56851
Zhen_SDR_19,Zhen_SDR_81,0.77777
Zhen_SDR_19,Zhen_SDR_61,0.77779
Zhen_SDR_19,Zhen_SDR_90,0.72899
Zhen_SDR_19,Zhen_SDR_34,0.67653
Zhen_SDR_19,Zhen_SDR_60,0.68806
Zhen_SDR_19,Zhen_SDR_32,0.80186
Zhen_SDR_19,Zhen_SDR_17,0.73125
Zhen_SDR_19,Zhen_SDR_6,0.722
Zhen_SDR_19,Zhen_SDR_65,0.71577
Zhen_SDR_19,Zhen_SDR_35,0.71479
Zhen_SDR_19,Zhen_SDR_52,0.86796
Zhen_SDR_19,Zhen_SDR_56,0.70279
Zhen_SDR_19,Zhen_SDR_8,0.79852
Zhen_SDR_19,Zhen_SDR_25,0.72966
Zhen_SDR_19,Zhen_SDR_62,0.727
Zhen_SDR_19,Zhen_SDR_30,0.76743
Zhen_SDR_19,Zhen_SDR_59,0.69992
Zhen_SDR_19,Zhen_SDR_29,0.80261
Zhen_SDR_19,Zhen_SDR_64,0.69232
Zhen_SDR_19,Zhen_SDR_26,0.76561
Zhen_SDR_19,Zhen_SDR_45,0.78773
Zhen_SDR_19,Zhen_SDR_10,0.75234
Zhen_SDR_19,Zhen_SDR_71,0.81677
Zhen_SDR_19,Zhen_SDR_51,0.83341
Zhen_SDR_19,Zhen_SDR_74,0.65375
Zhen_SDR_19,Zhen_SDR_49,0.49801
Zhen_SDR_19,Zhen_SDR_85,0.68018
Zhen_SDR_19,Zhen_SDR_80,0.67165
Zhen_SDR_72,Zhen_SDR_86,0.56343
Zhen_SDR_72,Zhen_SDR_33,0.64384
Zhen_SDR_72,Zhen_SDR_46,0.69828
Zhen_SDR_72,Zhen_SDR_23,0.46942
Zhen_SDR_72,Zhen_SDR_83,0.6234
Zhen_SDR_72,Zhen_SDR_63,0.63206
Zhen_SDR_72,Zhen_SDR_81,0.65919
Zhen_SDR_72,Zhen_SDR_88,0.65245
Zhen_SDR_72,Zhen_SDR_61,0.65492
Zhen_SDR_72,Zhen_SDR_6,0.59373
Zhen_SDR_72,Zhen_SDR_90,0.68005
Zhen_SDR_72,Zhen_SDR_32,0.67092
Zhen_SDR_72,Zhen_SDR_35,0.66382
Zhen_SDR_72,Zhen_SDR_34,0.63068
Zhen_SDR_72,Zhen_SDR_65,0.89736
Zhen_SDR_72,Zhen_SDR_56,0.66123
Zhen_SDR_72,Zhen_SDR_17,0.64995
Zhen_SDR_72,Zhen_SDR_25,0.70909
Zhen_SDR_19,Zhen_SDR_84,0.72686
Zhen_SDR_72,Zhen_SDR_52,0.61113
Zhen_SDR_72,Zhen_SDR_30,0.61186
Zhen_SDR_72,Zhen_SDR_62,0.6676
Zhen_SDR_72,Zhen_SDR_59,0.65737
Zhen_SDR_72,Zhen_SDR_8,0.64383
Zhen_SDR_72,Zhen_SDR_60,0.61973
Zhen_SDR_72,Zhen_SDR_71,0.58443
Zhen_SDR_72,Zhen_SDR_29,0.64298
Zhen_SDR_72,Zhen_SDR_51,0.66899
Zhen_SDR_72,Zhen_SDR_45,0.6724
Zhen_SDR_72,Zhen_SDR_74,0.6505
Zhen_SDR_86,Zhen_SDR_33,0.66322
Zhen_SDR_72,Zhen_SDR_85,0.90194
Zhen_SDR_72,Zhen_SDR_10,0.56388
Zhen_SDR_86,Zhen_SDR_23,0.56972
Zhen_SDR_86,Zhen_SDR_46,0.61771
Zhen_SDR_86,Zhen_SDR_81,0.67402
Zhen_SDR_72,Zhen_SDR_49,0.46605
Zhen_SDR_86,Zhen_SDR_88,0.66578
Zhen_SDR_86,Zhen_SDR_83,0.58557
Zhen_SDR_86,Zhen_SDR_63,0.55236
Zhen_SDR_72,Zhen_SDR_84,0.90318
Zhen_SDR_72,Zhen_SDR_64,0.62479
Zhen_SDR_86,Zhen_SDR_61,0.65279
Zhen_SDR_72,Zhen_SDR_80,0.89541
Zhen_SDR_86,Zhen_SDR_32,0.64981
Zhen_SDR_86,Zhen_SDR_34,0.59487
Zhen_SDR_86,Zhen_SDR_90,0.5994
Zhen_SDR_72,Zhen_SDR_26,0.66434
Zhen_SDR_86,Zhen_SDR_60,0.60575
Zhen_SDR_86,Zhen_SDR_17,0.65587
Zhen_SDR_86,Zhen_SDR_6,0.62776
Zhen_SDR_86,Zhen_SDR_65,0.62424
Zhen_SDR_86,Zhen_SDR_56,0.62409
Zhen_SDR_86,Zhen_SDR_25,0.62336
Zhen_SDR_86,Zhen_SDR_52,0.66552
Zhen_SDR_86,Zhen_SDR_30,0.83289
Zhen_SDR_86,Zhen_SDR_8,0.66606
Zhen_SDR_86,Zhen_SDR_26,0.84701
Zhen_SDR_86,Zhen_SDR_62,0.65211
Zhen_SDR_86,Zhen_SDR_59,0.6189
Zhen_SDR_86,Zhen_SDR_64,0.61349
Zhen_SDR_86,Zhen_SDR_29,0.65311
Zhen_SDR_86,Zhen_SDR_45,0.66632
Zhen_SDR_86,Zhen_SDR_51,0.71088
Zhen_SDR_86,Zhen_SDR_71,0.69552
Zhen_SDR_86,Zhen_SDR_10,0.64558
Zhen_SDR_86,Zhen_SDR_49,0.42962
Zhen_SDR_33,Zhen_SDR_23,0.5486
Zhen_SDR_86,Zhen_SDR_74,0.58519
Zhen_SDR_86,Zhen_SDR_35,0.61601
Zhen_SDR_86,Zhen_SDR_80,0.59165
Zhen_SDR_33,Zhen_SDR_88,0.86917
Zhen_SDR_33,Zhen_SDR_63,0.67555
Zhen_SDR_86,Zhen_SDR_84,0.63
Zhen_SDR_33,Zhen_SDR_83,0.73541
Zhen_SDR_33,Zhen_SDR_61,0.79289
Zhen_SDR_33,Zhen_SDR_81,0.77554
Zhen_SDR_33,Zhen_SDR_6,0.68745
Zhen_SDR_33,Zhen_SDR_90,0.74432
Zhen_SDR_33,Zhen_SDR_46,0.75046
Zhen_SDR_33,Zhen_SDR_32,0.87828
Zhen_SDR_33,Zhen_SDR_60,0.6917
Zhen_SDR_33,Zhen_SDR_17,0.76585
Zhen_SDR_33,Zhen_SDR_52,0.785
Zhen_SDR_33,Zhen_SDR_25,0.75514
Zhen_SDR_33,Zhen_SDR_35,0.75873
Zhen_SDR_33,Zhen_SDR_65,0.71059
Zhen_SDR_86,Zhen_SDR_85,0.61955
Zhen_SDR_33,Zhen_SDR_8,0.82836
Zhen_SDR_33,Zhen_SDR_56,0.72302
Zhen_SDR_33,Zhen_SDR_30,0.75225
Zhen_SDR_33,Zhen_SDR_26,0.78804
Zhen_SDR_33,Zhen_SDR_59,0.69657
Zhen_SDR_33,Zhen_SDR_62,0.78261
Zhen_SDR_33,Zhen_SDR_29,0.84122
Zhen_SDR_33,Zhen_SDR_51,0.84111
Zhen_SDR_33,Zhen_SDR_45,0.79389
Zhen_SDR_33,Zhen_SDR_10,0.72791
Zhen_SDR_33,Zhen_SDR_64,0.71285
Zhen_SDR_33,Zhen_SDR_49,0.52607
Zhen_SDR_33,Zhen_SDR_71,0.76074
Zhen_SDR_23,Zhen_SDR_83,0.4931
Zhen_SDR_23,Zhen_SDR_46,0.55747
Zhen_SDR_23,Zhen_SDR_88,0.55993
Zhen_SDR_33,Zhen_SDR_85,0.67201
Zhen_SDR_33,Zhen_SDR_34,0.66088
Zhen_SDR_33,Zhen_SDR_80,0.67709
Zhen_SDR_23,Zhen_SDR_63,0.46689
Zhen_SDR_23,Zhen_SDR_32,0.55322
Zhen_SDR_33,Zhen_SDR_84,0.73891
Zhen_SDR_33,Zhen_SDR_74,0.6772
Zhen_SDR_23,Zhen_SDR_61,0.53977
Zhen_SDR_23,Zhen_SDR_34,0.50746
Zhen_SDR_23,Zhen_SDR_81,0.57812
Zhen_SDR_23,Zhen_SDR_90,0.5203
Zhen_SDR_23,Zhen_SDR_60,0.52051
Zhen_SDR_23,Zhen_SDR_17,0.54119
Zhen_SDR_23,Zhen_SDR_25,0.52121
Zhen_SDR_23,Zhen_SDR_56,0.52939
Zhen_SDR_23,Zhen_SDR_8,0.55724
Zhen_SDR_23,Zhen_SDR_35,0.54655
Zhen_SDR_23,Zhen_SDR_30,0.57084
Zhen_SDR_23,Zhen_SDR_62,0.70774
Zhen_SDR_23,Zhen_SDR_51,0.58835
Zhen_SDR_23,Zhen_SDR_52,0.57784
Zhen_SDR_23,Zhen_SDR_29,0.55598
Zhen_SDR_23,Zhen_SDR_71,0.61007
Zhen_SDR_23,Zhen_SDR_74,0.50149
Zhen_SDR_23,Zhen_SDR_59,0.534
Zhen_SDR_23,Zhen_SDR_64,0.52277
Zhen_SDR_23,Zhen_SDR_65,0.54774
Zhen_SDR_23,Zhen_SDR_10,0.5435
Zhen_SDR_23,Zhen_SDR_26,0.57033
Zhen_SDR_23,Zhen_SDR_85,0.52427
Zhen_SDR_23,Zhen_SDR_84,0.53844
Zhen_SDR_23,Zhen_SDR_49,0.33654
Zhen_SDR_23,Zhen_SDR_45,0.56033
Zhen_SDR_23,Zhen_SDR_80,0.5269
Zhen_SDR_23,Zhen_SDR_6,0.59725
Zhen_SDR_34,Zhen_SDR_46,0.55204
Zhen_SDR_34,Zhen_SDR_88,0.56795
Zhen_SDR_34,Zhen_SDR_81,0.5018
Zhen_SDR_34,Zhen_SDR_63,0.50859
Zhen_SDR_34,Zhen_SDR_6,0.4254
Zhen_SDR_34,Zhen_SDR_83,0.54138
Zhen_SDR_34,Zhen_SDR_25,0.56014
Zhen_SDR_34,Zhen_SDR_17,0.56276
Zhen_SDR_34,Zhen_SDR_52,0.45801
Zhen_SDR_34,Zhen_SDR_62,0.46216
Zhen_SDR_34,Zhen_SDR_56,0.55066
Zhen_SDR_34,Zhen_SDR_32,0.57143
Zhen_SDR_34,Zhen_SDR_8,0.47916
Zhen_SDR_34,Zhen_SDR_65,0.56428
Zhen_SDR_34,Zhen_SDR_35,0.55707
Zhen_SDR_34,Zhen_SDR_61,0.5158
Zhen_SDR_34,Zhen_SDR_45,0.56589
Zhen_SDR_34,Zhen_SDR_60,0.52656
Zhen_SDR_34,Zhen_SDR_51,0.50962
Zhen_SDR_34,Zhen_SDR_29,0.4627
Zhen_SDR_34,Zhen_SDR_30,0.4706
Zhen_SDR_34,Zhen_SDR_90,0.49713
Zhen_SDR_34,Zhen_SDR_59,0.52841
Zhen_SDR_34,Zhen_SDR_64,0.52007
Zhen_SDR_46,Zhen_SDR_81,0.74474
Zhen_SDR_34,Zhen_SDR_74,0.52423
Zhen_SDR_46,Zhen_SDR_88,0.85635
Zhen_SDR_34,Zhen_SDR_49,0.43438
Zhen_SDR_46,Zhen_SDR_63,0.83032
Zhen_SDR_46,Zhen_SDR_83,0.77576
Zhen_SDR_34,Zhen_SDR_85,0.43607
Zhen_SDR_34,Zhen_SDR_10,0.42286
Zhen_SDR_46,Zhen_SDR_61,0.73123
Zhen_SDR_46,Zhen_SDR_6,0.62276
Zhen_SDR_46,Zhen_SDR_90,0.69321
Zhen_SDR_34,Zhen_SDR_71,0.44466
Zhen_SDR_46,Zhen_SDR_60,0.77341
Zhen_SDR_46,Zhen_SDR_32,0.85233
Zhen_SDR_46,Zhen_SDR_25,0.77384
Zhen_SDR_46,Zhen_SDR_17,0.84444
Zhen_SDR_46,Zhen_SDR_65,0.83245
Zhen_SDR_46,Zhen_SDR_56,0.82765
Zhen_SDR_34,Zhen_SDR_26,0.59196
Zhen_SDR_46,Zhen_SDR_35,0.84504
Zhen_SDR_46,Zhen_SDR_52,0.66827
Zhen_SDR_46,Zhen_SDR_30,0.66031
Zhen_SDR_46,Zhen_SDR_8,0.71753
Zhen_SDR_46,Zhen_SDR_62,0.72485
Zhen_SDR_34,Zhen_SDR_84,0.55043
Zhen_SDR_46,Zhen_SDR_71,0.6247
Zhen_SDR_46,Zhen_SDR_29,0.6948
Zhen_SDR_46,Zhen_SDR_59,0.81349
Zhen_SDR_46,Zhen_SDR_51,0.73442
Zhen_SDR_46,Zhen_SDR_64,0.82354
Zhen_SDR_46,Zhen_SDR_45,0.86375
Zhen_SDR_46,Zhen_SDR_10,0.61709
Zhen_SDR_46,Zhen_SDR_74,0.77427
Zhen_SDR_34,Zhen_SDR_80,0.55722
